# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_FIRST_OCCURRENCE 935 1 13494 2 177329235327972508 1 ./cracky/index.html-nboard=art_accion=ver_post_idpost=40.html
DUPTYPE_WITHIN_SAME_TREE -935 1 13494 2 261771728341219989 1 ./cracky/index.html-nboard=art_accion=ver_post_idpost=40.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 176 0 13548 2 3096224744654731 1 ./index.html-accion=ver_lang=en_importancia=1_catid=9_idelemento=56.html
DUPTYPE_WITHIN_SAME_TREE -176 0 13548 2 27866022694700830 1 ./index.html-accion=ver_lang=en_importancia=1_catid=9_idelemento=56.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 122 0 13736 2 4785074604918579 1 ./index.html-accion=ver_lang=_importancia=2_catid=9_idelemento=109.html
DUPTYPE_WITHIN_SAME_TREE -122 0 13736 2 84723967990246014 1 ./index.html-accion=ver_lang=_importancia=2_catid=9_idelemento=109.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 234 0 13748 2 9007199255578396 1 ./index.html-catid=35_accion=c_aleatorias_test.html
DUPTYPE_WITHIN_SAME_TREE -234 0 13748 2 34621422135768505 1 ./index.html-catid=35_accion=c_aleatorias_test.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 130 0 13867 2 4785074604918583 1 ./index.html-accion=ver_lang=_importancia=2_catid=9_idelemento=115.html
DUPTYPE_WITHIN_SAME_TREE -130 0 13867 2 43910096367208128 1 ./index.html-accion=ver_lang=_importancia=2_catid=9_idelemento=115.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 356 0 13997 2 4785074604918923 1 ./index.html-catid=35_g=0_b=1_idpregunta=3_idrespuesta=3_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -356 0 13997 2 32651097298782750 1 ./index.html-catid=35_g=0_b=1_idpregunta=3_idrespuesta=3_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 486 0 13997 2 7881299348736327 1 ./index.html-catid=35_g=1_b=0_idpregunta=25_idrespuesta=25_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -486 0 13997 2 95701492081968959 1 ./index.html-catid=35_g=1_b=0_idpregunta=25_idrespuesta=25_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 296 0 13997 2 352969620795340641 1 ./index.html-catid=35_g=0_b=1_idpregunta=1_idrespuesta=1_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -296 0 13997 2 95982967058691679 1 ./index.html-catid=35_g=0_b=1_idpregunta=1_idrespuesta=1_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 4 0 14022 2 47569271064938130 1 ./index.html-accion=ver_importancia=1_catid=10_idelemento=69.html
DUPTYPE_WITHIN_SAME_TREE -4 0 14022 2 60798594969841370 1 ./index.html-accion=ver_lang=_importancia=1_catid=10_idelemento=69.html.clean.html
DUPTYPE_WITHIN_SAME_TREE -4 0 14022 2 63331869760236038 1 ./index.html-accion=ver_importancia=1_catid=10_idelemento=69.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 126 0 14050 2 3377699721365318 1 ./index.html-accion=ver_lang=_importancia=2_catid=9_idelemento=113.html
DUPTYPE_WITHIN_SAME_TREE -126 0 14050 2 28147497671410187 1 ./index.html-accion=ver_lang=_importancia=2_catid=9_idelemento=113.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 224 0 14057 2 5348024558340044 1 ./index.html-catid=35_accion=a_tarot_test.html
DUPTYPE_WITHIN_SAME_TREE -224 0 14057 2 51791395715115529 1 ./index.html-catid=35_accion=a_tarot_test.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 1065 1 14096 2 5066549581628930 1 ./cracky/index.html-nboard=mind_accion=ver_post_idpost=80.html
DUPTYPE_WITHIN_SAME_TREE -1065 1 14096 2 33214047252196057 1 ./cracky/index.html-nboard=mind_accion=ver_post_idpost=80.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 458 0 14131 2 6192449488472348 1 ./index.html-catid=35_g=0_b=1_idpregunta=8_idrespuesta=10_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -458 0 14131 2 25895697857738499 1 ./index.html-catid=35_g=0_b=1_idpregunta=8_idrespuesta=10_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 362 0 14133 2 24488322974664850 1 ./index.html-catid=35_g=0_b=1_idpregunta=3_idrespuesta=6_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -362 0 14133 2 34621422135768646 1 ./index.html-catid=35_g=0_b=1_idpregunta=3_idrespuesta=6_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 366 0 14133 2 3940649674786965 1 ./index.html-catid=35_g=0_b=1_idpregunta=3_idrespuesta=8_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -366 0 14133 2 12103423998916028 1 ./index.html-catid=35_g=0_b=1_idpregunta=3_idrespuesta=8_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 350 0 14133 2 4222124651497613 1 ./index.html-catid=35_g=0_b=1_idpregunta=3_idrespuesta=10_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -350 0 14133 2 25895697857727075 1 ./index.html-catid=35_g=0_b=1_idpregunta=3_idrespuesta=10_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 360 0 14133 2 4222124651497616 1 ./index.html-catid=35_g=0_b=1_idpregunta=3_idrespuesta=5_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -360 0 14133 2 14918173766022857 1 ./index.html-catid=35_g=0_b=1_idpregunta=3_idrespuesta=5_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 294 0 14134 2 4503599628208205 1 ./index.html-catid=35_g=0_b=1_idpregunta=1_idrespuesta=10_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -294 0 14134 2 16325548649575874 1 ./index.html-catid=35_g=0_b=1_idpregunta=1_idrespuesta=10_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 530 0 14134 2 7599824372025786 1 ./index.html-catid=35_g=_b=_idpregunta=1_idrespuesta=8_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -530 0 14134 2 81909218223173878 1 ./index.html-catid=35_g=_b=_idpregunta=1_idrespuesta=8_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 524 0 14134 2 5910974511761829 1 ./index.html-catid=35_g=_b=_idpregunta=1_idrespuesta=5_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -524 0 14134 2 195906583790988862 1 ./index.html-catid=35_g=_b=_idpregunta=1_idrespuesta=5_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 310 0 14134 2 4222124651497572 1 ./index.html-catid=35_g=0_b=1_idpregunta=1_idrespuesta=8_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -310 0 14134 2 71494644084852389 1 ./index.html-catid=35_g=0_b=1_idpregunta=1_idrespuesta=8_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 298 0 14134 2 6192449488472132 1 ./index.html-catid=35_g=0_b=1_idpregunta=1_idrespuesta=2_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -298 0 14134 2 70931694131441452 1 ./index.html-catid=35_g=0_b=1_idpregunta=1_idrespuesta=2_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 306 0 14134 2 4785074604918863 1 ./index.html-catid=35_g=0_b=1_idpregunta=1_idrespuesta=6_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -306 0 14134 2 16888498602997244 1 ./index.html-catid=35_g=0_b=1_idpregunta=1_idrespuesta=6_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 514 0 14134 2 16044073673345384 1 ./index.html-catid=35_g=_b=_idpregunta=1_idrespuesta=10_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -514 0 14134 2 28710447624856342 1 ./index.html-catid=35_g=_b=_idpregunta=1_idrespuesta=10_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 520 0 14134 2 8162774325447069 1 ./index.html-catid=35_g=_b=_idpregunta=1_idrespuesta=3_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -520 0 14134 2 33776997205648151 1 ./index.html-catid=35_g=_b=_idpregunta=1_idrespuesta=3_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 286 0 14138 2 5910974511761478 1 ./index.html-catid=35_g=0_b=1_idpregunta=17_idrespuesta=17_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -286 0 14138 2 49821070878128622 1 ./index.html-catid=35_g=0_b=1_idpregunta=17_idrespuesta=17_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 456 0 14138 2 8725724278868234 1 ./index.html-catid=35_g=0_b=1_idpregunta=82_idrespuesta=82_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -456 0 14138 2 184084634769123836 1 ./index.html-catid=35_g=0_b=1_idpregunta=82_idrespuesta=82_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 334 0 14138 2 4503599628208255 1 ./index.html-catid=35_g=0_b=1_idpregunta=2_idrespuesta=2_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -334 0 14138 2 70931694131436910 1 ./index.html-catid=35_g=0_b=1_idpregunta=2_idrespuesta=2_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 436 0 14139 2 8162774325446910 1 ./index.html-catid=35_g=0_b=1_idpregunta=82_idrespuesta=72_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -436 0 14139 2 22799473113921215 1 ./index.html-catid=35_g=0_b=1_idpregunta=82_idrespuesta=72_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 434 0 14139 2 8162774325446785 1 ./index.html-catid=35_g=0_b=1_idpregunta=82_idrespuesta=71_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -434 0 14139 2 25332747904317100 1 ./index.html-catid=35_g=0_b=1_idpregunta=82_idrespuesta=71_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 426 0 14139 2 10133099162420113 1 ./index.html-catid=35_g=0_b=1_idpregunta=82_idrespuesta=67_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -426 0 14139 2 21392098230367913 1 ./index.html-catid=35_g=0_b=1_idpregunta=82_idrespuesta=67_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 484 0 14144 2 13229323906238670 1 ./index.html-catid=35_g=1_b=0_idpregunta=25_idrespuesta=24_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -484 0 14144 2 101049516639493938 1 ./index.html-catid=35_g=1_b=0_idpregunta=25_idrespuesta=24_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 290 0 14144 2 6473924465182778 1 ./index.html-catid=35_g=0_b=1_idpregunta=17_idrespuesta=19_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -290 0 14144 2 27866022694707001 1 ./index.html-catid=35_g=0_b=1_idpregunta=17_idrespuesta=19_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 370 0 14144 2 8162774325446816 1 ./index.html-catid=35_g=0_b=1_idpregunta=70_idrespuesta=61_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -370 0 14144 2 17451448556407473 1 ./index.html-catid=35_g=0_b=1_idpregunta=70_idrespuesta=61_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 320 0 14148 2 7318349395314798 1 ./index.html-catid=35_g=0_b=1_idpregunta=27_idrespuesta=24_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -320 0 14148 2 39406496739838832 1 ./index.html-catid=35_g=0_b=1_idpregunta=27_idrespuesta=24_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 236 0 14155 2 4503599628208091 1 ./index.html-catid=35_g=0_b=1_idpregunta=104_idrespuesta=100_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -236 0 14155 2 54606145482211546 1 ./index.html-catid=35_g=0_b=1_idpregunta=104_idrespuesta=100_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 444 0 14160 2 6192449488472349 1 ./index.html-catid=35_g=0_b=1_idpregunta=82_idrespuesta=76_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -444 0 14160 2 247979454482456187 1 ./index.html-catid=35_g=0_b=1_idpregunta=82_idrespuesta=76_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 428 0 14160 2 7318349395314927 1 ./index.html-catid=35_g=0_b=1_idpregunta=82_idrespuesta=68_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -428 0 14160 2 53480245575391567 1 ./index.html-catid=35_g=0_b=1_idpregunta=82_idrespuesta=68_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 142 0 14194 2 4785074604918613 1 ./index.html-accion=ver_lang=_importancia=3_catid=7_idelemento=80.html
DUPTYPE_WITHIN_SAME_TREE -142 0 14194 2 56294995342472859 1 ./index.html-accion=ver_lang=_importancia=3_catid=7_idelemento=80.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 138 0 14265 2 5910974511761233 1 ./index.html-accion=ver_lang=_importancia=3_catid=7_idelemento=74.html
DUPTYPE_WITHIN_SAME_TREE -138 0 14265 2 76842668642348763 1 ./index.html-accion=ver_lang=_importancia=3_catid=7_idelemento=74.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 308 0 14275 2 4503599628208227 1 ./index.html-catid=35_g=0_b=1_idpregunta=1_idrespuesta=7_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -308 0 14275 2 18577348463261368 1 ./index.html-catid=35_g=0_b=1_idpregunta=1_idrespuesta=7_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 532 0 14275 2 9851624185711016 1 ./index.html-catid=35_g=_b=_idpregunta=1_idrespuesta=9_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -532 0 14275 2 230528005926403354 1 ./index.html-catid=35_g=_b=_idpregunta=1_idrespuesta=9_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 312 0 14275 2 4222124651497569 1 ./index.html-catid=35_g=0_b=1_idpregunta=1_idrespuesta=9_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -312 0 14275 2 49821070878144195 1 ./index.html-catid=35_g=0_b=1_idpregunta=1_idrespuesta=9_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 342 0 14276 2 5629499535050876 1 ./index.html-catid=35_g=0_b=1_idpregunta=2_idrespuesta=6_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -342 0 14276 2 11258999068784444 1 ./index.html-catid=35_g=0_b=1_idpregunta=2_idrespuesta=6_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 450 0 14280 2 6473924465183007 1 ./index.html-catid=35_g=0_b=1_idpregunta=82_idrespuesta=79_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -450 0 14280 2 30962247438530463 1 ./index.html-catid=35_g=0_b=1_idpregunta=82_idrespuesta=79_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 414 0 14280 2 6473924465182874 1 ./index.html-catid=35_g=0_b=1_idpregunta=82_idrespuesta=61_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -414 0 14280 2 26458647811159638 1 ./index.html-catid=35_g=0_b=1_idpregunta=82_idrespuesta=61_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 408 0 14285 2 8162774325446841 1 ./index.html-catid=35_g=0_b=1_idpregunta=70_idrespuesta=80_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -408 0 14285 2 29836347531697085 1 ./index.html-catid=35_g=0_b=1_idpregunta=70_idrespuesta=80_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 288 0 14285 2 8725724278868046 1 ./index.html-catid=35_g=0_b=1_idpregunta=17_idrespuesta=18_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -288 0 14285 2 220394906764788956 1 ./index.html-catid=35_g=0_b=1_idpregunta=17_idrespuesta=18_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 400 0 14285 2 6755399441893578 1 ./index.html-catid=35_g=0_b=1_idpregunta=70_idrespuesta=76_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -400 0 14285 2 75435293758814093 1 ./index.html-catid=35_g=0_b=1_idpregunta=70_idrespuesta=76_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 492 0 14285 2 10133099162421621 1 ./index.html-catid=35_g=1_b=0_idpregunta=25_idrespuesta=28_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -492 0 14285 2 70650219154744084 1 ./index.html-catid=35_g=1_b=0_idpregunta=25_idrespuesta=28_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 480 0 14285 2 5066549581629790 1 ./index.html-catid=35_g=1_b=0_idpregunta=25_idrespuesta=22_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -480 0 14285 2 25614222881027819 1 ./index.html-catid=35_g=1_b=0_idpregunta=25_idrespuesta=22_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 378 0 14285 2 8444249302157485 1 ./index.html-catid=35_g=0_b=1_idpregunta=70_idrespuesta=65_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -378 0 14285 2 16607023626286526 1 ./index.html-catid=35_g=0_b=1_idpregunta=70_idrespuesta=65_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 406 0 14285 2 10696049115842788 1 ./index.html-catid=35_g=0_b=1_idpregunta=70_idrespuesta=79_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -406 0 14285 2 26177172834449302 1 ./index.html-catid=35_g=0_b=1_idpregunta=70_idrespuesta=79_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 488 0 14285 2 13792273859660128 1 ./index.html-catid=35_g=1_b=0_idpregunta=25_idrespuesta=26_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -488 0 14285 2 94012642221717248 1 ./index.html-catid=35_g=1_b=0_idpregunta=25_idrespuesta=26_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 384 0 14285 2 16325548650055727 1 ./index.html-catid=35_g=0_b=1_idpregunta=70_idrespuesta=68_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -384 0 14285 2 13510798882469463 1 ./index.html-catid=35_g=0_b=1_idpregunta=70_idrespuesta=68_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 482 0 14285 2 7318349395315050 1 ./index.html-catid=35_g=1_b=0_idpregunta=25_idrespuesta=23_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -482 0 14285 2 75716768735534731 1 ./index.html-catid=35_g=1_b=0_idpregunta=25_idrespuesta=23_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 316 0 14289 2 4785074604918888 1 ./index.html-catid=35_g=0_b=1_idpregunta=27_idrespuesta=22_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -316 0 14289 2 15762598696154827 1 ./index.html-catid=35_g=0_b=1_idpregunta=27_idrespuesta=22_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 240 0 14296 2 5629499535050732 1 ./index.html-catid=35_g=0_b=1_idpregunta=104_idrespuesta=102_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -240 0 14296 2 41095346600102654 1 ./index.html-catid=35_g=0_b=1_idpregunta=104_idrespuesta=102_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 252 0 14296 2 5348024558340115 1 ./index.html-catid=35_g=0_b=1_idpregunta=104_idrespuesta=109_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -252 0 14296 2 65583669573937543 1 ./index.html-catid=35_g=0_b=1_idpregunta=104_idrespuesta=109_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 256 0 14296 2 5348024558340130 1 ./index.html-catid=35_g=0_b=1_idpregunta=104_idrespuesta=112_accion=a_aleatorias_responder.html
DUPTYPE_WITHIN_SAME_TREE -256 0 14296 2 55732045389064625 1 ./index.html-catid=35_g=0_b=1_idpregunta=104_idrespuesta=112_accion=a_aleatorias_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 616 0 14310 2 6192449488472646 1 ./index.html-catid=35_g=_b=_idpregunta=62_idrespuesta=62_accion=a_tarot_responder.html
DUPTYPE_WITHIN_SAME_TREE -616 0 14310 2 24488322974277486 1 ./index.html-catid=35_g=_b=_idpregunta=62_idrespuesta=62_accion=a_tarot_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 989 1 14323 2 6473924465182165 1 ./cracky/index.html-nboard=mind_accion=ver_post_idpost=107.html
DUPTYPE_WITHIN_SAME_TREE -989 1 14323 2 528328531286218848 1 ./cracky/index.html-nboard=mind_accion=ver_post_idpost=107.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 132 0 14331 2 7318349395314494 1 ./index.html-accion=ver_lang=_importancia=2_catid=9_idelemento=116.html
DUPTYPE_WITHIN_SAME_TREE -132 0 14331 2 25895697857721158 1 ./index.html-accion=ver_lang=_importancia=2_catid=9_idelemento=116.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 650 0 14389 2 10977524092553845 1 ./index.html-catid=35_g=_b=_idpregunta=62_idrespuesta=79_accion=a_tarot_responder.html
DUPTYPE_WITHIN_SAME_TREE -650 0 14389 2 19421773393527865 1 ./index.html-catid=35_g=_b=_idpregunta=62_idrespuesta=79_accion=a_tarot_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 642 0 14389 2 7881299348736621 1 ./index.html-catid=35_g=_b=_idpregunta=62_idrespuesta=75_accion=a_tarot_responder.html
DUPTYPE_WITHIN_SAME_TREE -642 0 14389 2 12666373952482535 1 ./index.html-catid=35_g=_b=_idpregunta=62_idrespuesta=75_accion=a_tarot_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 638 0 14389 2 6755399441893990 1 ./index.html-catid=35_g=_b=_idpregunta=62_idrespuesta=73_accion=a_tarot_responder.html
DUPTYPE_WITHIN_SAME_TREE -638 0 14389 2 28991922601697276 1 ./index.html-catid=35_g=_b=_idpregunta=62_idrespuesta=73_accion=a_tarot_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 634 0 14389 2 8162774325447246 1 ./index.html-catid=35_g=_b=_idpregunta=62_idrespuesta=71_accion=a_tarot_responder.html
DUPTYPE_WITHIN_SAME_TREE -634 0 14389 2 105834591243660306 1 ./index.html-catid=35_g=_b=_idpregunta=62_idrespuesta=71_accion=a_tarot_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 648 0 14389 2 7036874418604643 1 ./index.html-catid=35_g=_b=_idpregunta=62_idrespuesta=78_accion=a_tarot_responder.html
DUPTYPE_WITHIN_SAME_TREE -648 0 14389 2 412360840881580723 1 ./index.html-catid=35_g=_b=_idpregunta=62_idrespuesta=78_accion=a_tarot_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 626 0 14389 2 7881299348736578 1 ./index.html-catid=35_g=_b=_idpregunta=62_idrespuesta=67_accion=a_tarot_responder.html
DUPTYPE_WITHIN_SAME_TREE -626 0 14389 2 120752765009244266 1 ./index.html-catid=35_g=_b=_idpregunta=62_idrespuesta=67_accion=a_tarot_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 622 0 14389 2 8444249302157896 1 ./index.html-catid=35_g=_b=_idpregunta=62_idrespuesta=65_accion=a_tarot_responder.html
DUPTYPE_WITHIN_SAME_TREE -622 0 14389 2 30399297485252411 1 ./index.html-catid=35_g=_b=_idpregunta=62_idrespuesta=65_accion=a_tarot_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 636 0 14389 2 7881299348736591 1 ./index.html-catid=35_g=_b=_idpregunta=62_idrespuesta=72_accion=a_tarot_responder.html
DUPTYPE_WITHIN_SAME_TREE -636 0 14389 2 48132221018021742 1 ./index.html-catid=35_g=_b=_idpregunta=62_idrespuesta=72_accion=a_tarot_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 614 0 14389 2 6755399441893955 1 ./index.html-catid=35_g=_b=_idpregunta=62_idrespuesta=61_accion=a_tarot_responder.html
DUPTYPE_WITHIN_SAME_TREE -614 0 14389 2 18014398509849594 1 ./index.html-catid=35_g=_b=_idpregunta=62_idrespuesta=61_accion=a_tarot_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 654 0 14389 2 6473924465183337 1 ./index.html-catid=35_g=_b=_idpregunta=62_idrespuesta=81_accion=a_tarot_responder.html
DUPTYPE_WITHIN_SAME_TREE -654 0 14389 2 23362423067477510 1 ./index.html-catid=35_g=_b=_idpregunta=62_idrespuesta=81_accion=a_tarot_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 618 0 14389 2 5629499535051338 1 ./index.html-catid=35_g=_b=_idpregunta=62_idrespuesta=63_accion=a_tarot_responder.html
DUPTYPE_WITHIN_SAME_TREE -618 0 14389 2 29554872555082652 1 ./index.html-catid=35_g=_b=_idpregunta=62_idrespuesta=63_accion=a_tarot_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 646 0 14389 2 9851624185711223 1 ./index.html-catid=35_g=_b=_idpregunta=62_idrespuesta=77_accion=a_tarot_responder.html
DUPTYPE_WITHIN_SAME_TREE -646 0 14389 2 22799473114017181 1 ./index.html-catid=35_g=_b=_idpregunta=62_idrespuesta=77_accion=a_tarot_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 620 0 14389 2 6473924465183308 1 ./index.html-catid=35_g=_b=_idpregunta=62_idrespuesta=64_accion=a_tarot_responder.html
DUPTYPE_WITHIN_SAME_TREE -620 0 14389 2 23362423067476431 1 ./index.html-catid=35_g=_b=_idpregunta=62_idrespuesta=64_accion=a_tarot_responder.html.clean.html
DUPTYPE_FIRST_OCCURRENCE 656 0 14389 2 6192449488472696 1 ./index.html-catid=35_g=_b=_idpregunta=62_idrespuesta=82_accion=a_tarot_responder.html
